name,category,description,packSize,price,mrp,stock,imagePath,image,merchantId,discount,isOrganic
ITC Sanitary Pads,Womens Hygiene,ITC Sanitary Pads is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,201,404,122,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/itc_sanitary_pads.png,mkGold/products/default.png,,0,FALSE
Paper Boat Sanitary Pads,Womens Hygiene,Paper Boat Sanitary Pads is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,318,383,62,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/paper_boat_sanitary_pads.png,mkGold/products/default.png,,0,FALSE
Organic India Panty Liners,Womens Hygiene,Organic India Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,40,428,422,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/organic_india_panty_liners.png,mkGold/products/default.png,,0,FALSE
Tata Panty Liners,Womens Hygiene,Tata Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,61,362,56,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/tata_panty_liners.png,mkGold/products/default.png,,0,FALSE
Britannia Panty Liners,Womens Hygiene,Britannia Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,304,370,70,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/britannia_panty_liners.png,mkGold/products/default.png,,0,FALSE
Gemini Panty Liners,Womens Hygiene,Gemini Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,189,429,353,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/gemini_panty_liners.png,mkGold/products/default.png,,0,FALSE
Patanjali Panty Liners,Womens Hygiene,Patanjali Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,234,361,316,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/patanjali_panty_liners.png,mkGold/products/default.png,,0,FALSE
Dhara Panty Liners,Womens Hygiene,Dhara Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,116,401,108,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/dhara_panty_liners.png,mkGold/products/default.png,,0,FALSE
Fortune Panty Liners,Womens Hygiene,Fortune Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,241,423,415,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/fortune_panty_liners.png,mkGold/products/default.png,,0,FALSE
Amul Panty Liners,Womens Hygiene,Amul Panty Liners is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,321,398,429,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/amul_panty_liners.png,mkGold/products/default.png,,0,FALSE
Dabur Menstrual Cup,Womens Hygiene,Dabur Menstrual Cup is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,188,419,145,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/dabur_menstrual_cup.png,mkGold/products/default.png,,0,FALSE
Heritage Menstrual Cup,Womens Hygiene,Heritage Menstrual Cup is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,114,418,230,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/heritage_menstrual_cup.png,mkGold/products/default.png,,0,FALSE
Patanjali Menstrual Cup,Womens Hygiene,Patanjali Menstrual Cup is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,340,368,329,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/patanjali_menstrual_cup.png,mkGold/products/default.png,,0,FALSE
Saffola Menstrual Cup,Womens Hygiene,Saffola Menstrual Cup is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,297,444,146,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/womens_hygiene/saffola_menstrual_cup.png,mkGold/products/default.png,,0,FALSE
Patanjali Protein Powder,Health & Wellness,Patanjali Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,42,395,395,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/patanjali_protein_powder.png,mkGold/products/default.png,,0,FALSE
Jersey Protein Powder,Health & Wellness,Jersey Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,279,381,279,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/jersey_protein_powder.png,mkGold/products/default.png,,0,FALSE
Amul Protein Powder,Health & Wellness,Amul Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,211,409,440,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/amul_protein_powder.png,mkGold/products/default.png,,0,FALSE
Aashirvaad Protein Powder,Health & Wellness,Aashirvaad Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,179,433,44,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/aashirvaad_protein_powder.png,mkGold/products/default.png,,0,FALSE
Dabur Protein Powder,Health & Wellness,Dabur Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,120,450,190,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/dabur_protein_powder.png,mkGold/products/default.png,,0,FALSE
Organic India Protein Powder,Health & Wellness,Organic India Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,220,431,103,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/organic_india_protein_powder.png,mkGold/products/default.png,,0,FALSE
24 Mantra Protein Powder,Health & Wellness,24 Mantra Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,87,434,307,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/24_mantra_protein_powder.png,mkGold/products/default.png,,0,FALSE
Nestle Protein Powder,Health & Wellness,Nestle Protein Powder is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,235,360,385,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/nestle_protein_powder.png,mkGold/products/default.png,,0,FALSE
Britannia Multivitamin Tablets,Health & Wellness,Britannia Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,317,410,452,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/britannia_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Saffola Multivitamin Tablets,Health & Wellness,Saffola Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,122,392,225,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/saffola_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Tata Multivitamin Tablets,Health & Wellness,Tata Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,73,423,226,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/tata_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Aashirvaad Multivitamin Tablets,Health & Wellness,Aashirvaad Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,303,398,280,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/aashirvaad_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
ITC Multivitamin Tablets,Health & Wellness,ITC Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,321,374,192,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/itc_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Heritage Multivitamin Tablets,Health & Wellness,Heritage Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,205,365,451,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/heritage_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Dabur Multivitamin Tablets,Health & Wellness,Dabur Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,46,362,476,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/dabur_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
24 Mantra Multivitamin Tablets,Health & Wellness,24 Mantra Multivitamin Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,317,403,374,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/24_mantra_multivitamin_tablets.png,mkGold/products/default.png,,0,FALSE
Aashirvaad Vitamin C Tablets,Health & Wellness,Aashirvaad Vitamin C Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,134,427,186,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/aashirvaad_vitamin_c_tablets.png,mkGold/products/default.png,,0,FALSE
Dabur Vitamin C Tablets,Health & Wellness,Dabur Vitamin C Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,105,392,438,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/dabur_vitamin_c_tablets.png,mkGold/products/default.png,,0,FALSE
Saffola Vitamin C Tablets,Health & Wellness,Saffola Vitamin C Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,179,407,137,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/saffola_vitamin_c_tablets.png,mkGold/products/default.png,,0,FALSE
Nestle Vitamin C Tablets,Health & Wellness,Nestle Vitamin C Tablets is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,188,396,370,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/health_wellness/nestle_vitamin_c_tablets.png,mkGold/products/default.png,,0,FALSE
Organic India Notebook,Stationery,Organic India Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,309,442,128,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/organic_india_notebook.png,mkGold/products/default.png,,0,FALSE
HUL Notebook,Stationery,HUL Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,159,386,431,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/hul_notebook.png,mkGold/products/default.png,,0,FALSE
Paper Boat Notebook,Stationery,Paper Boat Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,192,406,436,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/paper_boat_notebook.png,mkGold/products/default.png,,0,FALSE
Amul Notebook,Stationery,Amul Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,40,375,290,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/amul_notebook.png,mkGold/products/default.png,,0,FALSE
Jersey Notebook,Stationery,Jersey Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,222,415,279,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/jersey_notebook.png,mkGold/products/default.png,,0,FALSE
Patanjali Notebook,Stationery,Patanjali Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,281,431,210,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/patanjali_notebook.png,mkGold/products/default.png,,0,FALSE
ITC Notebook,Stationery,ITC Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,329,401,353,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/itc_notebook.png,mkGold/products/default.png,,0,FALSE
Dhara Notebook,Stationery,Dhara Notebook is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,117,362,295,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/dhara_notebook.png,mkGold/products/default.png,,0,FALSE
Dabur Ball Pen,Stationery,Dabur Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,84,391,227,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/dabur_ball_pen.png,mkGold/products/default.png,,0,FALSE
Jersey Ball Pen,Stationery,Jersey Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,172,428,449,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/jersey_ball_pen.png,mkGold/products/default.png,,0,FALSE
Dhara Ball Pen,Stationery,Dhara Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,80,387,440,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/dhara_ball_pen.png,mkGold/products/default.png,,0,FALSE
Saffola Ball Pen,Stationery,Saffola Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,234,385,96,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/saffola_ball_pen.png,mkGold/products/default.png,,0,FALSE
ITC Ball Pen,Stationery,ITC Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,253,433,125,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/itc_ball_pen.png,mkGold/products/default.png,,0,FALSE
Nestle Ball Pen,Stationery,Nestle Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,186,370,240,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/nestle_ball_pen.png,mkGold/products/default.png,,0,FALSE
HUL Ball Pen,Stationery,HUL Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,292,418,287,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/hul_ball_pen.png,mkGold/products/default.png,,0,FALSE
Aashirvaad Ball Pen,Stationery,Aashirvaad Ball Pen is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,110,398,96,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/aashirvaad_ball_pen.png,mkGold/products/default.png,,0,FALSE
Dhara Pencil,Stationery,Dhara Pencil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,209,368,388,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/dhara_pencil.png,mkGold/products/default.png,,0,FALSE
HUL Pencil,Stationery,HUL Pencil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,218,371,160,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/hul_pencil.png,mkGold/products/default.png,,0,FALSE
Heritage Pencil,Stationery,Heritage Pencil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,302,399,103,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/heritage_pencil.png,mkGold/products/default.png,,0,FALSE
Jersey Pencil,Stationery,Jersey Pencil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,185,401,449,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/stationery/jersey_pencil.png,mkGold/products/default.png,,0,FALSE
Heritage Aluminium Foil,Kitchen Utilities,Heritage Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,106,400,260,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/heritage_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Aashirvaad Aluminium Foil,Kitchen Utilities,Aashirvaad Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,190,406,350,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/aashirvaad_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Fortune Aluminium Foil,Kitchen Utilities,Fortune Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,248,370,467,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/fortune_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Organic India Aluminium Foil,Kitchen Utilities,Organic India Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,330,396,118,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/organic_india_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Patanjali Aluminium Foil,Kitchen Utilities,Patanjali Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,301,396,183,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/patanjali_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Saffola Aluminium Foil,Kitchen Utilities,Saffola Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,214,381,422,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/saffola_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Nandini Aluminium Foil,Kitchen Utilities,Nandini Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,266,394,441,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/nandini_aluminium_foil.png,mkGold/products/oil.png,,0,FALSE
Jersey Aluminium Foil,Kitchen Utilities,Jersey Aluminium Foil is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,109,412,268,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/jersey_aluminium_foil.png,mkGold/products/jersey_aluminium_foil.png,,0,FALSE
Dhara Cling Wrap,Kitchen Utilities,Dhara Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,252,443,75,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/dhara_cling_wrap.png,mkGold/products/dhara_cling_wrap.png,,0,FALSE
Jersey Cling Wrap,Kitchen Utilities,Jersey Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,82,388,395,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/jersey_cling_wrap.png,mkGold/products/jersey_cling_wrap.png,,0,FALSE
Nandini Cling Wrap,Kitchen Utilities,Nandini Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,132,406,480,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/nandini_cling_wrap.png,mkGold/products/nandini_cling_wrap.png,,0,FALSE
Country Delight Cling Wrap,Kitchen Utilities,Country Delight Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 g,204,412,481,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/country_delight_cling_wrap.png,mkGold/products/country_delight_cling_wrap.png,,0,FALSE
Nestle Cling Wrap,Kitchen Utilities,Nestle Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,280,393,187,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/nestle_cling_wrap.png,mkGold/products/nestle_cling_wrap.png,,0,FALSE
24 Mantra Cling Wrap,Kitchen Utilities,24 Mantra Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,162,377,377,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/24_mantra_cling_wrap.png,mkGold/products/24_mantra_cling_wrap.png,,0,FALSE
ITC Cling Wrap,Kitchen Utilities,ITC Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 kg,123,409,314,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/itc_cling_wrap.png,mkGold/products/itc_cling_wrap.png,,0,FALSE
HUL Cling Wrap,Kitchen Utilities,HUL Cling Wrap is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,285,361,225,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/hul_cling_wrap.png,mkGold/products/hul_cling_wrap.png,,0,FALSE
Nestle Kitchen Towel,Kitchen Utilities,Nestle Kitchen Towel is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,56,426,114,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/nestle_kitchen_towel.png,mkGold/products/nestle_kitchen_towel.png,,0,FALSE
24 Mantra Kitchen Towel,Kitchen Utilities,24 Mantra Kitchen Towel is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,1 L,299,365,134,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/24_mantra_kitchen_towel.png,mkGold/products/24_mantra_kitchen_towel.png,,0,FALSE
Heritage Kitchen Towel,Kitchen Utilities,Heritage Kitchen Towel is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,250 g,202,392,342,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/heritage_kitchen_towel.png,mkGold/products/heritage_kitchen_towel.png,,0,FALSE
Amul Kitchen Towel,Kitchen Utilities,Amul Kitchen Towel is a trusted branded grocery product widely used in households. It is hygienically processed and packed to ensure consistent quality. Suitable for everyday needs.,500 ml,194,429,429,C:\Users\paila praveen\OneDrive\Desktop\project\MKGold\products/kitchen_utilities/amul_kitchen_towel.png,mkGold/products/amul_kitchen_towel.png,,0,FALSE
